x,y1,y2,y3,y4,y5,y6
2018.1666667,1720.9174755,370.71910588,705.40703563,471.98013057,570.44029646,1245.1619137
2018.25,1680.4759148,384.02792178,703.78459945,469.71462594,570.44029646,1246.656108
2018.3333333,1685.3492949,387.52257587,707.16276553,458.39450346,577.6278442,1248.4014265
2018.4166667,1730.0110513,406.08490725,685.02857097,448.99741614,569.0789521,1250.1491885
2018.5,1738.3151043,409.374195,669.06740526,452.67919495,570.2740179,1251.8993974
2018.5833333,1793.7673561,401.3913982,672.07820859,459.60518663,572.32700437,1253.9024364
2018.6666667,1855.4729532,403.92016401,645.32949589,458.27233159,557.21757145,1255.9086803
2018.75,1856.586237,393.82215991,634.35889446,461.34275621,564.34995636,1257.7925434
2018.8333333,1714.000414,376.10016271,656.11740454,465.95618377,584.32794482,1260.1823492
2018.9166667,1742.9670209,373.24180147,657.82330979,463.06725544,586.6652566,1262.4506774
2019,1576.5136704,362.38046505,645.3246669,462.92833526,587.83858711,1264.8493337
2019.0833333,1709.0984701,373.28811705,642.48523837,459.31749424,578.84465673,1267.5055173
2019.1666667,1767.2078181,379.74600147,625.26663398,460.28206098,569.52525776,1269.7870272
2019.25,1786.6471041,366.60678982,599.9433353,463.87226106,563.8869577,1272.1996226
2019.3333333,1857.3983294,362.31749038,612.96210568,471.57254059,551.25588985,1274.8712418
2019.4166667,1728.4948854,356.55664229,598.43490377,469.21467789,560.84774234,1277.5484714
2019.5,1848.2795809,357.69762354,594.18601596,473.34376705,558.15567317,1279.8480587
2019.5833333,1870.2741079,351.33060584,596.68159722,472.96509204,560.22084916,1282.27977
2019.6666667,1822.021036,340.01776033,567.14585816,475.37721401,556.3553253,1284.3314176
2019.75,1848.0759368,340.93580829,605.88192027,484.07661703,575.04886423,1286.6432142
2019.8333333,1886.1463011,341.85633497,594.18839921,486.2549618,569.52839514,1288.573179
2019.9166667,1959.1401629,343.39468848,582.18579355,478.57213341,562.4092902,1290.1194668
2020,2013.4083454,346.72561695,592.60691925,478.61999062,569.27068354,1291.925634
2020.0833333,2011.1935963,331.53903493,555.62824749,472.97227473,556.06360368,1293.6051374
2020.1666667,1847.6835569,331.60534274,534.56993691,465.97228506,542.10640723,1295.1574635
2020.25,1600.463497,304.01577822,459.62323176,458.8429091,548.93694796,1296.7116525
2020.3333333,1818.9267643,311.8593853,454.19967762,471.18578336,543.39268478,1296.7116525
2020.4166667,1920.4228778,318.00301519,432.3980931,475.61492972,525.73242253,1296.8413237
2020.5,1967.6652805,324.26767459,423.577172,476.04298316,528.51880437,1296.9710078
2020.5833333,2081.1995672,313.98838931,417.09644127,477.8043422,533.27547361,1297.1007049
2020.6666667,2239.9950942,311.09969613,404.91722518,498.49327021,526.23623736,1297.230415
2020.75,2158.6832723,311.06858616,394.30839388,491.56421376,516.65873784,1297.360138
2020.8333333,2113.3509236,325.59548913,410.71162307,486.99266657,512.7837973,1297.489874
2020.9166667,2376.8857837,348.38717337,419.45978064,476.61972277,519.86021371,1297.619623
2021,2486.9355955,364.83104795,413.46150577,467.23031423,519.44432553,1297.749385
2021.0833333,2486.1895149,389.5301099,425.8240048,450.31657686,544.22181986,1297.749385
2021.1666667,2555.3055834,407.13687086,456.39816834,452.34300145,533.93602747,1297.749385
2021.25,2634.0089953,403.39121165,490.21727262,481.06678204,552.51700122,1297.749385
2021.3333333,2763.8656388,390.88608409,485.65825198,492.13131803,537.10177689,1297.749385
2021.4166667,2771.8808492,395.53762849,519.84859292,503.64719087,553.75193197,1297.749385
2021.5,2848.1075725,394.54878442,479.50834211,492.86914099,548.26978785,1297.749385
2021.5833333,2884.2785387,376.55735985,471.11694612,519.28692695,545.25430401,1297.749385
2021.6666667,2967.9226163,373.58255671,470.50449409,517.98870963,536.14855714,1297.749385
2021.75,2838.224398,378.25233867,494.45317284,507.99152753,547.30044712,1297.749385
